201901020130951072,你好，请问北京六道口附近有没有网点可以兑换泰铢？||还可以自助办的吗？||[4]查询网点/自助机具方法||4||中关村东升路支行||,"[0.4222702334903874, 0.09066114613749021, 0.5488097923929917, 0.017128454343981137]",neg
201901020130952896,转人工客服||你好||我想咨询一下关于个人住房贷款的事情||我想了解一下，工商银行的住房贷款可以转吗？比如原来是甲的、现在要转给乙。||房产证是原本也有乙的名字，只是贷款时是甲一个人贷款的||有没有人啊||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||,"[0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.39451373936632284, 0.10525408743762765, 0.1369082735409206, 0.2620322700389508, 0.0723113666615044]",neg
201901020130952928,转人工客服||你好||我想咨询一下关于个人住房贷款的事情||我想了解一下，工商银行的住房贷款可以转吗？比如原来是甲的、现在要转给乙。||房产证是原本也有乙的名字，只是贷款时是甲一个人贷款的||有没有人啊||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||你好||我想咨询一下关于个人住房贷款的事情||我想了解一下，工商银行的住房贷款可以转吗？比如原来是甲的、现在要转给乙。||房产证是原本也有乙的名字，只是贷款时是甲一个人贷款的||有没有人啊||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||你好||我想咨询一下关于个人住房贷款的事情||我想了解一下，工商银行的住房贷款可以转吗？比如原来是甲的、现在要转给乙。||房产证是原本也有乙的名字，只是贷款时是甲一个人贷款的||有没有人啊||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||转人工客服||10||,"[0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.39451373936632284, 0.10525408743762765, 0.1369082735409206, 0.2620322700389508, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.39451373936632284, 0.10525408743762765, 0.1369082735409206, 0.2620322700389508, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.0723113666615044, 0.39451373936632284, 0.10525408743762765, 0.1369082735409206, 0.2620322700389508, 0.0723113666615044]",neg
201901020130953056,你好!请问一下，Au（T+D）交易费是多少||你好||你好!请问一下，Au（T+D）保证金是多少||,"[0.07943410968784936, 0.009581992959396324]",no_trend
201901020130953120,1||11||,[],no_trend
201901020130953152,人工客服||,[0.08163622762280731],no_trend
201901020130953184,节节高1号利率？||还在吗？||人工客服||人工客服||,"[0.08163622762280731, 0.08163622762280731, 0.5745280360664975, 0.2664891476288044]",neg
201901020130953248,[Facepalm]我想知道的是如何详询贷款经办行，是电话客服还是需要去柜面办理||好的谢谢，重庆，工行巴南支行||,"[0.982151701471045, 0.0812232175486215]",no_trend
201901020130953280,节节高1号利率？||还在吗？||人工客服||人工客服||,"[0.08163622762280731, 0.08163622762280731, 0.5745280360664975, 0.2664891476288044]",neg
201901020130953408,节节高1号利率？||还在吗？||人工客服||人工客服||1||,"[0.08163622762280731, 0.08163622762280731, 0.5745280360664975, 0.2664891476288044]",neg
201901020130953664,人呢||,[],no_trend
201901020130953760,转人工||节节高1号利率？||还在吗？||人工客服||人工客服||转人工服务||有活人么||,"[0.5, 0.4524968479959601, 0.08163622762280731, 0.08163622762280731, 0.5745280360664975, 0.2664891476288044, 0.4671985852674919]",no_trend
201901020130953888,转人工||6||,[0.4671985852674919],no_trend
201901020130953920,转人工||有人吗||,"[0.5543071161048685, 0.4671985852674919]",no_trend
201901020130953984,查询卡号||中间几位记不住了||621226中间记不住，尾号9899||人呢||WeChatFile20190102/253881616542203904||我解绑超级网银时，工行提示这个错误吗，什么意思呢||10002063||WeChatFile20190102/253881616542203904||我解绑超级网银时，工行提示这个错误吗，什么意思呢||10002063||WeChatFile20190102/253881616542203904||我解绑超级网银时，工行提示这个错误吗，什么意思呢||10002063||查询卡号||中间几位记不住了||621226中间记不住，尾号9899||人呢||,"[0.11842844829043919, 0.34407980516631265, 0.09225854443924342, 0.5, 0.5565401094952811, 0.5, 0.5, 0.5565401094952811, 0.5, 0.5, 0.5565401094952811, 0.5, 0.11842844829043919, 0.34407980516631265, 0.09225854443924342]",neg
201901020130954016,查询卡号||中间几位记不住了||621226中间记不住，尾号9899||人呢||公积金贷款我忘记存钱进去，今天扣款没有扣全，可否再帮忙扣一次，要还款||好的，谢谢了||12||,"[0.7188193135214261, 0.000638293270941559, 0.11842844829043919, 0.34407980516631265, 0.09225854443924342]",pos
201901020130954112,6||1||,[],no_trend
201901020130954144,12||银衍账户怎么绑定||查询卡号||中间几位记不住了||621226中间记不住，尾号9899||人呢||12||银衍账户怎么绑定||请问可以通过打电话人工的方式查询账户明细么？||人呢？||是不是人工服务||我的妈呀，还差3分钟就一个小时了||才给我回复||,"[0.09703077012742034, 0.05142389496534694, 0.3321924190793948, 0.5689284177305982, 0.013731250486570978, 0.9368588616778389, 0.11842844829043919, 0.34407980516631265, 0.09225854443924342, 0.9368588616778389]",neg
201901020130954304,请问可以通过打电话人工的方式查询账户明细么？||人呢？||是不是人工服务||我的妈呀，还差3分钟就一个小时了||才给我回复||,"[0.09703077012742034, 0.05142389496534694, 0.3321924190793948, 0.5689284177305982, 0.013731250486570978]",neg
201901020230954336,转人工||,[0.4671985852674919],no_trend
201901020230954432,请问可以通过打电话人工的方式查询账户明细么？||人呢？||是不是人工服务||我的妈呀，还差3分钟就一个小时了||才给我回复||,"[0.09703077012742034, 0.05142389496534694, 0.3321924190793948, 0.5689284177305982, 0.013731250486570978]",neg
201901020230954464,转人工||,[0.4671985852674919],no_trend
201901020230954528,1||,[],no_trend
201901020230954560,aimsginfo/C2B4289C5E724910AFB697E8A15AFEE5||这个要怎么办||,"[0.34061135371178997, 0.5]",no_trend
201901020230954592,aimsginfo/C2B4289C5E724910AFB697E8A15AFEE5||这个要怎么办||,"[0.34061135371178997, 0.5]",no_trend
201901020230954624,公积金贷款我忘记存钱进去，今天扣款没有扣全，可否再帮忙扣一次，要还款||好的，谢谢了||,"[0.7188193135214261, 0.000638293270941559]",no_trend
201901020230954656,转人工||,[0.4671985852674919],no_trend
201901020230954688,转人工||,[0.4671985852674919],no_trend
201901020230954816,东城区龙潭街道附近，开外币携带证，在哪？||,[0.5214092366197637],no_trend
201901020230954848,请问我十一月十号转账行对方的钱对方收到了吗||谢谢||,[0.04594631968059881],no_trend
201901020230955008,转人工||,[0.4671985852674919],no_trend
201901020230955104,1||,[],no_trend
201901020230955424,转人工||转人工||,"[0.4671985852674919, 0.4671985852674919]",no_trend
201901020230955520,我想问一下怎么样开通短信业务？||,[0.06354529101866102],no_trend
201901020230955648,6||,[],no_trend
201901020230956416,企业网银，京东链接支付时显示40407，系统错误，请问什么原因||,[0.006325043240313133],no_trend
201901020230956480,人工服务||,[0.4852060567795231],no_trend
201901020230956512,转人工||,[0.4671985852674919],no_trend
201901020230956544,转人工||,[0.4671985852674919],no_trend
201901020230956576,转人工||转人工||,"[0.4671985852674919, 0.4671985852674919]",no_trend
201901020230956608,取消提醒业务||,[0.11573053495676111],no_trend
201901020230957344,你好!请问一下，Au（T+D）交易费是多少||你好||你好!请问一下，Au（T+D）保证金是多少||,"[0.07943410968784936, 0.009581992959396324]",no_trend
201901020230957632,1||我的卡里有余额为什么不能用||,[0.4873945740632044],no_trend
201901020330958144,请问可以通过打电话人工的方式查询账户明细么？||人呢？||是不是人工服务||我的妈呀，还差3分钟就一个小时了||才给我回复||请问可以通过打电话人工的方式查询账户明细么？||人呢？||是不是人工服务||我的妈呀，还差3分钟就一个小时了||才给我回复||,"[0.09703077012742034, 0.05142389496534694, 0.3321924190793948, 0.5689284177305982, 0.013731250486570978, 0.09703077012742034, 0.05142389496534694, 0.3321924190793948, 0.5689284177305982, 0.013731250486570978]",neg
201901020330958464,请问我十一月十号转账行对方的钱对方收到了吗||谢谢||,[0.04594631968059881],no_trend
201901020330958720,1||,[],no_trend
201901020330958752,人工||,[],no_trend
201901020330958944,1||,[],no_trend
201901020330959104,1||,[],no_trend
201901020330959456,转人工服务||,[0.4524968479959601],no_trend
201901020330960256,转人工||,[0.4671985852674919],no_trend
201901020330960288,1||,[],no_trend
201901020330960320,人工服务||,[0.4852060567795231],no_trend
201901020330960416,1||,[],no_trend
201901020330960992,人工||,[],no_trend
201901020330961504,转人工服务||,[0.4524968479959601],no_trend
201901020330961632,转人工服务||,[0.4524968479959601],no_trend
201901020330961664,没人吗||,[0.39451373936632284],no_trend
201901020730936000,1||,[],no_trend
201901020730936032,aimsginfo/AD4088103F539EBF8D02033FAB404BD8||aimsginfo/9E29BE26D02FD6E1D55025F0EB81488C||我想问下图片上面的||aimsginfo/AD4088103F539EBF8D02033FAB404BD8||aimsginfo/9E29BE26D02FD6E1D55025F0EB81488C||我想问下图片上面的||aimsginfo/AD4088103F539EBF8D02033FAB404BD8||aimsginfo/9E29BE26D02FD6E1D55025F0EB81488C||我想问下图片上面的||,"[0.35888823074267795, 0.5, 0.5, 0.35888823074267795, 0.5, 0.5, 0.35888823074267795, 0.5, 0.5]",no_trend
201901020730936064,人民币兑换日元汇率多少||日元兑换人民币汇率多少||没看见人民币的呀||你就不能直接告诉我||WeChatFile20190102/253780251962769408||WeChatFile20190102/253780273450188800||全部盘||哪有||没看见人民币的呀||你就不能直接告诉我||WeChatFile20190102/253780251962769408||WeChatFile20190102/253780273450188800||全部盘||哪有||,"[0.3008849557522124, 0.5, 0.5, 0.3019680809577324, 0.41795720781331214, 0.3008849557522124, 0.5, 0.5, 0.3019680809577324, 0.41795720781331214, 0.5153033924236861, 0.5153033924236861]",no_trend
201901020730936096,没看见人民币的呀||你就不能直接告诉我||WeChatFile20190102/253780251962769408||WeChatFile20190102/253780273450188800||全部盘||哪有||没看见人民币的呀||你就不能直接告诉我||WeChatFile20190102/253780251962769408||WeChatFile20190102/253780273450188800||全部盘||哪有||没看见人民币的呀||你就不能直接告诉我||WeChatFile20190102/253780251962769408||WeChatFile20190102/253780273450188800||全部盘||哪有||没看见人民币的呀||你就不能直接告诉我||WeChatFile20190102/253780251962769408||WeChatFile20190102/253780273450188800||全部盘||哪有||,"[0.3008849557522124, 0.5, 0.5, 0.3019680809577324, 0.41795720781331214, 0.3008849557522124, 0.5, 0.5, 0.3019680809577324, 0.41795720781331214, 0.3008849557522124, 0.5, 0.5, 0.3019680809577324, 0.41795720781331214, 0.3008849557522124, 0.5, 0.5, 0.3019680809577324, 0.41795720781331214]",no_trend
201901020730936128,1||钱少了||1||人工||1||1||1||人工||1||1||你是人吗∩||你帮我||1||1||钱少了||1||人工||1||1||1||人工||1||1||你是人吗∩||你帮我||1||1||钱少了||1||人工||1||1||1||人工||1||1||你是人吗∩||你帮我||1||1||钱少了||1||人工||1||1||1||人工||1||1||你是人吗∩||你帮我||1||1||钱少了||1||人工||1||1||1||人工||1||1||你是人吗∩||你帮我||1||1||钱少了||1||人工||1||1||1||人工||1||1||你是人吗∩||你帮我||1||1||钱少了||1||人工||1||1||1||人工||1||1||你是人吗∩||你帮我||1||1||钱少了||1||人工||1||1||1||人工||1||1||你是人吗∩||你帮我||1||1||钱少了||1||人工||1||1||1||人工||1||1||你是人吗∩||你帮我||1||1||钱少了||1||人工||1||1||1||人工||1||1||你是人吗∩||你帮我||1||1||钱少了||1||人工||1||1||1||人工||1||1||你是人吗∩||你帮我||1||1||钱少了||1||人工||1||1||1||人工||1||1||你是人吗∩||你帮我||1||1||钱少了||1||人工||1||1||1||人工||1||1||你是人吗∩||你帮我||1||1||,"[0.6044520547945201, 0.5431408507609089, 0.24999999999999978, 0.6044520547945201, 0.5431408507609089, 0.24999999999999978, 0.6044520547945201, 0.5431408507609089, 0.24999999999999978, 0.6044520547945201, 0.5431408507609089, 0.24999999999999978, 0.6044520547945201, 0.5431408507609089, 0.24999999999999978, 0.6044520547945201, 0.5431408507609089, 0.24999999999999978, 0.6044520547945201, 0.5431408507609089, 0.24999999999999978, 0.6044520547945201, 0.5431408507609089, 0.24999999999999978, 0.6044520547945201, 0.5431408507609089, 0.24999999999999978, 0.6044520547945201, 0.5431408507609089, 0.24999999999999978, 0.6044520547945201, 0.5431408507609089, 0.24999999999999978, 0.6044520547945201, 0.5431408507609089, 0.24999999999999978, 0.6044520547945201, 0.5431408507609089, 0.24999999999999978]",no_trend
201901020730936160,卡机出故障钱下了出钞口没出钱卡退出||1||人工客服||一月二日，银行开门办公吗？||还是放假？||几点开门呀||一月二日，银行开门办公吗？||还是放假？||几点开门呀||一月二日，银行开门办公吗？||还是放假？||几点开门呀||,"[0.13492146464888177, 0.5, 0.023207571513742642, 0.13492146464888177, 0.5, 0.023207571513742642, 0.13492146464888177, 0.5, 0.023207571513742642, 0.08163622762280731, 0.06158003991936378]",neg
201901020730936192,转人工||1||纪念币何时才能再预约||19年||生肖||下次何时，公众号会有推送么||好的，了解了，谢谢||,"[0.7188193135214261, 0.3932719974850931, 0.3591857421271173, 0.13911053778837512, 0.4671985852674919]",pos
201901020730936224,纪念币何时才能再预约||19年||生肖||下次何时，公众号会有推送么||好的，了解了，谢谢||纪念币何时才能再预约||19年||生肖||下次何时，公众号会有推送么||好的，了解了，谢谢||纪念币何时才能再预约||19年||生肖||下次何时，公众号会有推送么||好的，了解了，谢谢||,"[0.7188193135214261, 0.3932719974850931, 0.3591857421271173, 0.13911053778837512, 0.7188193135214261, 0.3932719974850931, 0.3591857421271173, 0.13911053778837512, 0.7188193135214261, 0.3932719974850931, 0.3591857421271173, 0.13911053778837512]",pos
201901020730936256,纪念币何时才能再预约||19年||生肖||下次何时，公众号会有推送么||好的，了解了，谢谢||我要在4号提前还10万的房贷||11||如何查询住房贷款编号？||上海分行崇明支行的电话号码多少||如何查询住房贷款编号？||上海分行崇明支行的电话号码多少||,"[0.02534005603716749, 0.15559354081225218, 0.02534005603716749, 0.15559354081225218, 0.196457562388609, 0.7188193135214261, 0.3932719974850931, 0.3591857421271173, 0.13911053778837512]",neg
201901020730936320,大額存款可在手機上辦理嗎||,[0.04689965825947473],no_trend
201901020730936352,2||可直接存入3年的4.07%那期嗎||,[0.052068332098620385],no_trend
201901020830936352,1||,[],no_trend
201901020830936384,您好!我的身份证马上到期了，新办理的还没有下来，过期厚银行卡还可以使用吗||好的，任意一个工商银行都可以吗、||谢谢||,"[0.04011310156673953, 0.005322559337780364]",no_trend
201901020830936416,您好!我的身份证马上到期了，新办理的还没有下来，过期厚银行卡还可以使用吗||好的，任意一个工商银行都可以吗、||谢谢||给我查一下尾号9568||工行灵通卡||外币现金存款是否有限额设置||您好!我的身份证马上到期了，新办理的还没有下来，过期厚银行卡还可以使用吗||好的，任意一个工商银行都可以吗、||谢谢||,"[0.04011310156673953, 0.005322559337780364, 0.025743977472697854, 0.8574285685979216, 0.0980545316778536, 0.04011310156673953, 0.005322559337780364]",neg
201901020830936480,我这卡昨天扣了219.36元||,[0.15314702659723256],no_trend
201901020830936864,转人工||,[0.4671985852674919],no_trend
201901020830936896,转人工找小智的师父吧||转人工||,"[0.4671985852674919, 0.375878373868229]",no_trend
201901020830936928,“转人工”找小智的师父吧~||转人工||,"[0.4671985852674919, 0.375878373868229]",no_trend
201901020830936992,转人工||转人工||,"[0.4671985852674919, 0.4671985852674919]",no_trend
201901020830937024,转人工||,[0.4671985852674919],no_trend
201901020830937216,请问我的银行卡临時挂失了，現在我的身份证在老家那边，请问有什么办法把卡里的钱取出来||我的身份证记得||我的身份证号记得||这个卡临時被我姐挂失了，我現在急需||帮我查一下还有多少天||,"[0.21876150272475126, 0.8711515179990956, 0.0983420735368109, 0.1704107817933247, 3.025669681488985e-05]",no_trend
201901020830937280,转人工服务||,[0.4524968479959601],no_trend
201901020830937312,请问我的银行卡临時挂失了，現在我的身份证在老家那边，请问有什么办法把卡里的钱取出来||我的身份证记得||我的身份证号记得||这个卡临時被我姐挂失了，我現在急需||帮我查一下还有多少天||,"[0.21876150272475126, 0.8711515179990956, 0.0983420735368109, 0.1704107817933247, 3.025669681488985e-05]",no_trend
201901020830937376,手机银行转不了账也收不到验证码||你们这些人，那个说咨询这个，你说咨询那个，转来转去，就一个问题都转了几大圈，都没解决，不知是干什么吃的!||我要知道也不用问你们了!||请问我的银行卡临時挂失了，現在我的身份证在老家那边，请问有什么办法把卡里的钱取出来||我的身份证记得||我的身份证号记得||这个卡临時被我姐挂失了，我現在急需||帮我查一下还有多少天||,"[0.21876150272475126, 0.8711515179990956, 0.0983420735368109, 0.1704107817933247, 3.025669681488985e-05, 0.1932029502248105, 2.5519323359479706e-05, 0.010584923901784116]",pos
201901020830937408,1||,[],no_trend
201901020830937440,我怎么查看我的房贷每个月还多少钱||我的贷款||显示没有||打95588可以查到吗||我的贷款||我怎么查看我的房贷每个月还多少钱||我的贷款||显示没有||打95588可以查到吗||我的贷款||,"[0.5, 0.2471716697080536, 0.34013605442176875, 0.5, 0.1047177930382237, 0.5, 0.2471716697080536, 0.34013605442176875, 0.5, 0.1047177930382237]",neg
201901020830937472,我怎么查看我的房贷每个月还多少钱||我的贷款||显示没有||打95588可以查到吗||我的贷款||我怎么查看我的房贷每个月还多少钱||我的贷款||显示没有||打95588可以查到吗||我的贷款||,"[0.5, 0.2471716697080536, 0.34013605442176875, 0.5, 0.1047177930382237, 0.5, 0.2471716697080536, 0.34013605442176875, 0.5, 0.1047177930382237]",neg
201901020830937504,我上个已经去营业厅办理了证件更新业，什么现在又说要证件更新||务||我上个已经去营业厅办理了证件更新业，什么现在又说要证件更新||务||我怎么查看我的房贷每个月还多少钱||我的贷款||显示没有||打95588可以查到吗||我的贷款||5||,"[0.5, 0.2471716697080536, 0.34013605442176875, 0.5, 0.1047177930382237, 0.00026205231604436996, 0.00026205231604436996]",neg
